ID;MSG;SHARES;LIKES;COMMENTS;PROPERTIES;CREATED
813132092154607_1073165616151252;hello;"{""count""=>1}";210;3;;2017-04-01T02:00:09+0000
813132092154607_1072599012874579;hello;"{""count""=>2}";155;3;;2017-03-31T11:00:00+0000
813132092154607_1072458112888669;hello;;257;2;;2017-03-31T07:00:06+0000
813132092154607_1072363999564747;hello;"{""count""=>4}";228;10;;2017-03-31T04:10:51+0000
813132092154607_1071701066297707;hello;"{""count""=>1}";258;17;;2017-03-30T12:00:00+0000
813132092154607_1071693302965150;hello;"{""count""=>2}";59;0;;2017-03-30T08:51:52+0000
813132092154607_1071656662968814;hello;"{""count""=>4}";292;2;;2017-03-30T07:35:10+0000
813132092154607_1071490649652082;hello;"{""count""=>1}";259;1;;2017-03-30T03:15:00+0000
813132092154607_1070957126372101;hello;"{""count""=>1}";287;0;;2017-03-29T12:00:02+0000
813132092154607_1070832513051229;hello;"{""count""=>3}";243;5;;2017-03-29T07:00:00+0000
813132092154607_1070734413061039;hello;"{""count""=>2}";182;3;;2017-03-29T03:23:36+0000
813132092154607_1070048023129678;hello;"{""count""=>4}";231;2;;2017-03-28T12:00:00+0000
813132092154607_1069858436481970;hello;"{""count""=>1}";216;1;"[{""name""=>""Length"", ""text""=>""01:40""}]";2017-03-28T07:05:00+0000
813132092154607_1069700833164397;hello;"{""count""=>6}";254;2;;2017-03-28T03:36:48+0000
813132092154607_1069097276558086;hello;"{""count""=>1}";207;3;;2017-03-27T12:21:10+0000
813132092154607_1068879239913223;hello;"{""count""=>1}";253;2;;2017-03-27T07:52:40+0000
813132092154607_1068708096597004;hello;;74;0;"[{""name""=>""Length"", ""text""=>""01:33""}]";2017-03-27T05:30:00+0000
813132092154607_1068702083264272;hello;"{""count""=>1}";297;10;;2017-03-27T03:40:21+0000
813132092154607_1067999300001217;hello;"{""count""=>2}";234;2;;2017-03-26T12:00:14+0000
813132092154607_1067887240012423;hello;"{""count""=>4}";240;1;;2017-03-26T07:09:58+0000
813132092154607_1067684353366045;hello;"{""count""=>1}";174;3;;2017-03-26T03:00:36+0000
813132092154607_1067125806755233;hello;"{""count""=>1}";222;0;;2017-03-25T12:30:04+0000
813132092154607_1066900093444471;hello;;32;1;;2017-03-25T09:25:29+0000
813132092154607_1066714916796322;hello;"{""count""=>2}";305;7;;2017-03-25T05:06:11+0000
813132092154607_1066559073478573;hello;"{""count""=>5}";127;0;;2017-03-25T02:00:12+0000
813132092154607_1066043786863435;hello;"{""count""=>1}";141;0;;2017-03-24T12:10:00+0000
813132092154607_1065523566915457;hello;;176;2;;2017-03-24T07:33:36+0000
813132092154607_1065520560249091;hello;"{""count""=>1}";140;2;;2017-03-24T02:30:25+0000
813132092154607_1064989126968901;hello;"{""count""=>1}";223;1;;2017-03-23T12:00:23+0000
813132092154607_1064822096985604;hello;"{""count""=>1}";177;0;;2017-03-23T07:20:30+0000
813132092154607_1064566653677815;hello;"{""count""=>2}";188;2;;2017-03-23T03:00:44+0000
813132092154607_1063855697082244;hello;"{""count""=>2}";155;5;"[{""name""=>""Length"", ""text""=>""15:39""}]";2017-03-22T12:00:00+0000
813132092154607_1063735810427566;hello;"{""count""=>1}";204;1;;2017-03-22T07:18:31+0000
813132092154607_1063556247112189;hello;;195;0;;2017-03-22T03:33:42+0000
813132092154607_1062951560505991;hello;"{""count""=>6}";281;4;;2017-03-21T12:00:00+0000
813132092154607_1062828033851677;hello;;253;3;;2017-03-21T07:42:36+0000
813132092154607_1062660233868457;hello;;157;2;;2017-03-21T03:26:45+0000
813132092154607_1061990117268802;hello;"{""count""=>1}";173;0;;2017-03-20T12:00:01+0000
813132092154607_1061892110611936;hello;"{""count""=>1}";197;0;;2017-03-20T07:31:28+0000
813132092154607_1061727570628390;hello;;125;1;"[{""name""=>""Length"", ""text""=>""10:18""}]";2017-03-20T03:23:21+0000
813132092154607_1060465567421257;hello;"{""count""=>3}";223;0;;2017-03-19T12:05:18+0000
813132092154607_1060391084095372;hello;;229;1;;2017-03-19T03:00:40+0000
813132092154607_1059559287511885;hello;"{""count""=>1}";217;0;;2017-03-18T12:00:01+0000
813132092154607_1059544490846698;hello;;220;7;;2017-03-18T07:00:01+0000
813132092154607_1059417097526104;hello;;180;0;;2017-03-18T03:05:00+0000
813132092154607_1058589140942233;hello;"{""count""=>13}";154;1;"[{""name""=>""Length"", ""text""=>""00:27""}]";2017-03-17T12:05:00+0000
813132092154607_1058586607609153;hello;;212;0;;2017-03-17T07:25:01+0000
813132092154607_1058585547609259;hello;"{""count""=>1}";184;0;;2017-03-17T03:15:00+0000
813132092154607_1058420680959079;hello;"{""count""=>1}";236;4;;2017-03-16T12:05:11+0000
813132092154607_1058274767640337;hello;"{""count""=>1}";306;5;;2017-03-16T07:15:28+0000
813132092154607_1058098677657946;hello;"{""count""=>1}";205;3;;2017-03-16T03:01:08+0000
813132092154607_1057374157730398;hello;"{""count""=>4}";249;0;;2017-03-15T12:25:06+0000
813132092154607_1057317547736059;hello;;202;1;;2017-03-15T07:56:57+0000
813132092154607_1057132204421260;hello;"{""count""=>1}";220;6;;2017-03-15T03:30:05+0000
813132092154607_1056393731161774;hello;;97;1;"[{""name""=>""Length"", ""text""=>""10:36""}]";2017-03-14T13:00:00+0000
813132092154607_1056515804482900;hello;"{""count""=>14}";81;0;"[{""name""=>""Length"", ""text""=>""00:51""}]";2017-03-14T09:11:53+0000
813132092154607_1056391934495287;hello;"{""count""=>1}";100;0;;2017-03-14T06:00:00+0000
813132092154607_1056336864500794;hello;"{""count""=>2}";241;1;;2017-03-14T03:25:31+0000
813132092154607_1056310787836735;hello;"{""count""=>11}";112;0;;2017-03-14T02:14:03+0000
813132092154607_1055800551221092;hello;;281;7;;2017-03-13T12:25:01+0000
813132092154607_1055689707898843;hello;;191;5;;2017-03-13T07:25:02+0000
813132092154607_1055539607913853;hello;;200;0;;2017-03-13T03:15:05+0000
813132092154607_1055035784630902;hello;"{""count""=>1}";211;4;;2017-03-12T12:35:33+0000
813132092154607_1054918241309323;hello;;266;1;;2017-03-12T08:12:18+0000
813132092154607_1054736214660859;hello;"{""count""=>2}";137;1;;2017-03-12T03:11:17+0000
813132092154607_1053673008100513;hello;"{""count""=>9}";201;5;"[{""name""=>""Length"", ""text""=>""01:00""}]";2017-03-11T12:30:30+0000
813132092154607_1053671861433961;hello;;215;0;;2017-03-11T07:05:11+0000
813132092154607_1053672424767238;hello;"{""count""=>1}";238;1;;2017-03-11T01:30:06+0000
813132092154607_1053414181459729;hello;"{""count""=>23}";342;10;;2017-03-10T12:05:02+0000
813132092154607_1053350714799409;hello;;292;4;;2017-03-10T07:47:42+0000
813132092154607_1053227914811689;hello;"{""count""=>1}";243;1;;2017-03-10T03:34:59+0000
813132092154607_1052682988199515;hello;;244;5;;2017-03-09T13:05:32+0000
813132092154607_1052587078209106;hello;;249;3;;2017-03-09T07:20:01+0000
813132092154607_1052486738219140;hello;"{""count""=>1}";212;2;;2017-03-09T03:28:21+0000
813132092154607_1051914634943017;hello;"{""count""=>6}";906;13;;2017-03-08T13:00:15+0000
813132092154607_1051826394951841;hello;;199;1;;2017-03-08T07:43:12+0000
813132092154607_1051641304970350;hello;;265;2;;2017-03-08T03:25:31+0000
813132092154607_1050874058380408;hello;"{""count""=>1}";170;2;"[{""name""=>""Length"", ""text""=>""00:50""}]";2017-03-07T13:05:42+0000
