ID;MSG;SHARES;LIKES;COMMENTS;PROPERTIES;CREATED
219295894796664_1402317789827796;hello;2;45;0;;2017-03-03T03:00:03+0000
219295894796664_1402287299830845;hello;;71;0;;2017-03-02T10:27:16+0000
219295894796664_1395930660466509;hello;2;87;1;;2017-03-02T08:35:00+0000
219295894796664_1402099699849605;hello;8;198;1;;2017-03-02T04:47:01+0000
219295894796664_1395929913799917;hello;2;111;0;;2017-03-01T04:05:00+0000
219295894796664_1400167020042873;hello;5;213;2;;2017-02-28T11:14:00+0000
219295894796664_1395929060466669;hello;6;103;1;;2017-02-27T07:30:01+0000
219295894796664_1395927660466809;hello;3;112;3;;2017-02-27T02:15:39+0000
219295894796664_1395927167133525;hello;2;199;0;;2017-02-26T03:30:00+0000
219295894796664_1395926773800231;hello;14;159;0;;2017-02-25T00:30:01+0000
219295894796664_1396100310449544;hello;;61;0;"[{""name""=>""Corporate Office"", ""text""=>""1,091 like this""}]";2017-02-24T09:45:48+0000
219295894796664_1395082460551329;hello;2;224;4;;2017-02-24T07:30:01+0000
219295894796664_1395082143884694;hello;1;56;0;;2017-02-24T02:00:05+0000
219295894796664_1394021750657400;hello;1;159;2;;2017-02-23T07:20:01+0000
219295894796664_1394021207324121;hello;;52;0;;2017-02-23T03:00:04+0000
219295894796664_1394205953972313;hello;4;181;0;;2017-02-22T11:19:00+0000
219295894796664_1393599754032933;hello;4;273;3;;2017-02-22T03:30:01+0000
219295894796664_1392224637503778;hello;7;144;0;;2017-02-21T08:30:01+0000
219295894796664_1392221774170731;hello;;72;0;;2017-02-21T03:35:02+0000
219295894796664_1390220677704174;hello;2;190;1;;2017-02-19T05:00:00+0000
