ID;MSG;SHARES;LIKES;COMMENTS;PROPERTIES;CREATED
197052454200_10155218650254201;hello;33;512;6;;2017-03-23T14:29:33+0000
197052454200_10155216232279201;hello;50;691;13;;2017-03-22T19:40:20+0000
197052454200_10155213892739201;hello;;235;5;;2017-03-22T03:15:17+0000
197052454200_10155213134824201;hello;15;142;4;"[{""name""=>""Length"", ""text""=>""01:29""}]";2017-03-21T22:17:36+0000
197052454200_10155213089064201;hello;35;133;6;"[{""name""=>""Length"", ""text""=>""00:45""}]";2017-03-21T22:00:45+0000
197052454200_10155212710529201;;;104;1;;2017-03-21T19:42:57+0000
197052454200_10155209166624201;hello;33;357;17;;2017-03-20T16:00:08+0000
197052454200_10155208982304201;hello;;144;2;;2017-03-20T14:21:06+0000
197052454200_10155207418814201;hello;31;344;3;;2017-03-20T13:00:00+0000
197052454200_10155190419219201;hello;29;246;5;;2017-03-19T22:00:00+0000
197052454200_10155206501844201;hello;;166;7;;2017-03-19T16:59:10+0000
197052454200_10155204291124201;hello;;95;5;;2017-03-18T21:30:47+0000
197052454200_10155204220014201;hello;;97;3;;2017-03-18T21:01:43+0000
197052454200_10155203739674201;hello;17;171;4;"[{""name""=>""Length"", ""text""=>""01:52""}]";2017-03-18T17:52:46+0000
197052454200_10155200491764201;hello;1;309;23;;2017-03-17T18:55:48+0000
197052454200_10155197519029201;hello;5;121;2;;2017-03-17T18:00:02+0000
197052454200_10155193090339201;hello;11;212;2;;2017-03-17T17:00:02+0000
197052454200_10155199543574201;hello;94;1098;37;;2017-03-17T15:30:06+0000
197052454200_10155197832119201;hello;28;388;10;;2017-03-17T00:56:28+0000
197052454200_10155197371014201;hello;18;284;8;"[{""name""=>""Length"", ""text""=>""00:03""}]";2017-03-16T23:00:25+0000
197052454200_10155196965604201;hello;8;58;1;;2017-03-16T21:00:11+0000
197052454200_10155196383979201;hello;;56;1;;2017-03-16T18:36:32+0000
197052454200_10155196047639201;hello;5;131;5;;2017-03-16T18:00:42+0000
197052454200_10155196048784201;hello;;73;1;;2017-03-16T16:46:02+0000
197052454200_10155194043554201;;;72;3;;2017-03-16T00:30:35+0000
197052454200_10155193787504201;hello;;85;2;;2017-03-15T23:00:09+0000
197052454200_10155193511354201;hello;21800;7929;2492;;2017-03-15T21:00:18+0000
197052454200_10155193264419201;hello;47;524;26;;2017-03-15T19:04:26+0000
197052454200_10155193109479201;hello;31;151;5;"[{""name""=>""Length"", ""text""=>""00:47""}]";2017-03-15T18:00:42+0000
197052454200_10155192958799201;hello;62;691;32;;2017-03-15T17:10:24+0000
197052454200_10155190908394201;hello;31;531;22;;2017-03-14T23:11:59+0000
197052454200_10155190588759201;hello;21;421;12;;2017-03-14T20:58:44+0000
197052454200_10155190250889201;hello;20;319;10;;2017-03-14T19:00:22+0000
197052454200_10155190232649201;hello;12;99;2;;2017-03-14T18:30:05+0000
197052454200_10155189818054201;hello;28;133;3;;2017-03-14T16:10:06+0000
197052454200_10155189527859201;hello;39;248;5;"[{""name""=>""Length"", ""text""=>""00:31""}]";2017-03-14T14:01:13+0000
197052454200_10155188372444201;hello;52;327;16;"[{""name""=>""Length"", ""text""=>""00:59""}]";2017-03-14T02:44:47+0000
197052454200_10155181526214201;;;305;14;;2017-03-12T04:31:31+0000
197052454200_10155180312539201;hello;61;598;26;"[{""name""=>""Length"", ""text""=>""01:00""}]";2017-03-11T21:36:12+0000
197052454200_10155179323564201;hello;18;157;3;"[{""name""=>""Length"", ""text""=>""00:18""}]";2017-03-11T16:51:29+0000
197052454200_10155173431469201;hello;134;1268;90;;2017-03-10T16:30:06+0000
197052454200_10155161838224201;hello;7;108;3;;2017-03-09T19:30:00+0000
197052454200_10155169436444201;hello;6;140;2;;2017-03-09T17:30:59+0000
197052454200_10155166841119201;hello;48;296;23;"[{""name""=>""Length"", ""text""=>""00:36""}]";2017-03-09T02:01:00+0000
197052454200_10155166474124201;hello;30;198;11;"[{""name""=>""Length"", ""text""=>""01:04""}]";2017-03-09T01:00:01+0000
197052454200_10155166345599201;hello;55;299;9;"[{""name""=>""Length"", ""text""=>""00:42""}]";2017-03-08T23:03:55+0000
197052454200_10155166259904201;hello;;153;6;;2017-03-08T22:30:23+0000
197052454200_10155163078409201;hello;141;375;33;"[{""name""=>""Length"", ""text""=>""00:34""}]";2017-03-08T17:02:23+0000
197052454200_10155162926884201;hello;55;463;19;"[{""name""=>""Length"", ""text""=>""01:01""}]";2017-03-07T23:51:38+0000
197052454200_10155162827334201;hello;23;405;10;;2017-03-07T23:00:47+0000
197052454200_10155162591044201;hello;10;77;4;;2017-03-07T21:30:04+0000
197052454200_10155162123834201;hello;52;499;10;;2017-03-07T19:30:59+0000
197052454200_10155161991799201;hello;;61;1;;2017-03-07T18:19:51+0000
197052454200_10155159711939201;hello;53;486;15;;2017-03-07T00:43:57+0000
197052454200_10155154080724201;hello;13;228;8;;2017-03-05T05:11:28+0000
197052454200_10155149774074201;;;116;5;;2017-03-03T23:33:36+0000
197052454200_10155148522724201;hello;13;136;18;;2017-03-03T19:40:27+0000
197052454200_10155147525514201;hello;43;139;12;"[{""name""=>""Length"", ""text""=>""00:45""}]";2017-03-03T17:01:03+0000
197052454200_10155147432304201;hello;34;507;16;;2017-03-03T16:30:04+0000
197052454200_10155143908574201;hello;8;79;308;;2017-03-02T21:00:08+0000
197052454200_10155140228704201;;42;313;28;;2017-03-01T17:29:56+0000
197052454200_10155138403789201;hello;;100;5;;2017-02-28T23:16:23+0000
197052454200_10155137320069201;hello;122;476;40;"[{""name""=>""Length"", ""text""=>""00:36""}]";2017-02-28T17:01:09+0000
197052454200_10155135787279201;hello;22;248;13;;2017-02-28T01:51:25+0000
197052454200_10155135380614201;hello;65;393;24;;2017-02-27T22:00:08+0000
197052454200_10155133139839201;hello;149;965;45;;2017-02-27T02:03:04+0000
197052454200_10155132034524201;;29;486;14;;2017-02-26T16:46:47+0000
197052454200_10155129066394201;hello;119;660;25;;2017-02-25T15:30:41+0000
197052454200_10155126903319201;hello;;104;10;;2017-02-24T22:05:12+0000
197052454200_10155125757824201;hello;47;453;20;;2017-02-24T16:30:04+0000
197052454200_10155125683689201;hello;23;111;13;;2017-02-24T16:00:07+0000
197052454200_10155116138929201;hello;185;536;82;"[{""name""=>""Length"", ""text""=>""00:37""}]";2017-02-21T17:01:06+0000
197052454200_10155104218914201;hello;172;1372;76;;2017-02-18T00:00:00+0000
197052454200_10155104343194201;hello;150;748;43;"[{""name""=>""Length"", ""text""=>""00:31""}]";2017-02-17T20:01:03+0000
197052454200_10155103667334201;hello;52;800;29;;2017-02-17T16:30:04+0000
197052454200_10155100648894201;hello;26;216;6;"[{""name""=>""Length"", ""text""=>""03:46""}]";2017-02-17T00:20:59+0000
197052454200_10155100568454201;;;396;16;;2017-02-16T23:24:32+0000
197052454200_10155100135314201;hello;5;103;11;;2017-02-16T21:00:11+0000
197052454200_10155099443374201;hello;29;256;17;"[{""name""=>""Length"", ""text""=>""00:56""}]";2017-02-16T17:31:00+0000
