ID;MSG;SHARES;LIKES;COMMENTS;PROPERTIES;CREATED
219295894796664_1443750342351207;hello;"{""count""=>3}";22;0;;2017-04-12T11:10:01+0000
219295894796664_1443731475686427;hello;;32;0;;2017-04-11T12:00:00+0000
219295894796664_1444967035562871;hello;;11;0;;2017-04-11T11:11:13+0000
219295894796664_1443737532352488;hello;"{""count""=>11}";53;5;;2017-04-11T05:00:00+0000
219295894796664_1443730249019883;hello;"{""count""=>6}";73;6;;2017-04-10T13:00:00+0000
219295894796664_1440896865969888;hello;"{""count""=>1}";65;0;;2017-04-10T10:00:00+0000
219295894796664_1440895422636699;hello;"{""count""=>3}";53;1;;2017-04-09T12:00:00+0000
219295894796664_1440879375971637;hello;"{""count""=>12}";44;1;"[{""name""=>""Length"", ""text""=>""01:16""}]";2017-04-08T05:00:00+0000
219295894796664_1440809775978597;hello;"{""count""=>242}";8380;443;;2017-04-07T11:00:00+0000
219295894796664_1440591022667139;hello;"{""count""=>19}";166;10;;2017-04-07T04:00:00+0000
219295894796664_1438325866226988;hello;"{""count""=>2}";46;0;;2017-04-06T06:00:00+0000
219295894796664_1433283633397878;hello;"{""count""=>5}";33;0;;2017-04-05T03:00:00+0000
219295894796664_1433280506731524;hello;"{""count""=>4}";55;0;;2017-04-04T13:00:15+0000
219295894796664_1436227516436823;hello;"{""count""=>24}";114;0;;2017-04-03T03:29:46+0000
219295894796664_1433271866732388;hello;;22;0;;2017-04-02T06:00:00+0000
219295894796664_1433409980051910;hello;"{""count""=>2}";62;2;;2017-04-02T01:00:00+0000
219295894796664_1433265483399693;hello;;12;0;;2017-04-01T02:00:00+0000
219295894796664_1431578403568401;hello;"{""count""=>2}";61;0;;2017-03-30T04:10:26+0000
219295894796664_1431269480265960;hello;"{""count""=>2}";168;2;;2017-03-29T11:00:18+0000
219295894796664_1429956033730638;hello;"{""count""=>1}";40;0;;2017-03-28T03:41:31+0000
219295894796664_1429329903793251;hello;"{""count""=>2}";39;0;;2017-03-27T10:36:44+0000
219295894796664_1426202917439283;hello;"{""count""=>1}";95;1;;2017-03-27T03:00:00+0000
219295894796664_1428471670545741;hello;;29;0;;2017-03-26T13:29:07+0000
219295894796664_1426376824088559;hello;"{""count""=>4}";40;0;;2017-03-25T13:00:00+0000
219295894796664_1425602487499326;hello;;38;1;;2017-03-24T12:30:00+0000
219295894796664_1426286950764213;hello;;36;0;;2017-03-24T05:54:46+0000
219295894796664_1425551817504393;hello;"{""count""=>2}";36;0;;2017-03-23T14:00:00+0000
219295894796664_1425283897531185;hello;"{""count""=>1}";8;1;;2017-03-23T10:29:57+0000
219295894796664_1425097574216484;hello;;172;3;;2017-03-23T04:45:00+0000
