ID;MSG;SHARES;LIKES;COMMENTS;PROPERTIES;CREATED
158139660914197_1346510375410447;;;321;1;;2017-03-16T23:56:56+0000
158139660914197_1312518618809623;hello;18;717;1;;2017-03-16T09:10:01+0000
158139660914197_1345915708803247;;;308;1;;2017-03-16T08:29:48+0000
158139660914197_1344998098895008;hello;17;674;1;"[{""name""=>""Length"", ""text""=>""00:31""}]";2017-03-16T08:00:00+0000
158139660914197_1345816178813200;;;870;6;;2017-03-16T04:46:20+0000
158139660914197_1335971749797643;hello;19;1078;10;;2017-03-16T03:10:00+0000
158139660914197_1345738292154322;;;189;0;;2017-03-16T02:28:55+0000
158139660914197_1345072925554192;hello;2;288;1;;2017-03-16T01:30:00+0000
158139660914197_1345050865556398;hello;7;332;0;;2017-03-15T07:30:00+0000
158139660914197_1344914282236723;;;227;0;;2017-03-15T02:11:19+0000
158139660914197_1344866455574839;hello;38;923;11;;2017-03-15T00:31:39+0000
158139660914197_1343358645725620;hello;78;1919;8;;2017-03-14T09:05:01+0000
158139660914197_1344300978964720;;;425;1;;2017-03-14T08:20:32+0000
158139660914197_1344264202301731;;;838;2;;2017-03-14T06:56:45+0000
158139660914197_1344263278968490;;;554;0;;2017-03-14T06:54:45+0000
158139660914197_1344261185635366;;;438;1;;2017-03-14T06:52:30+0000
158139660914197_1343240325737452;hello;37;1118;6;;2017-03-14T06:00:00+0000
158139660914197_1334820083246143;hello;51;607;2;;2017-03-14T03:00:08+0000
158139660914197_1344089742319177;hello;8;448;1;"[{""name""=>""Length"", ""text""=>""02:22""}]";2017-03-14T02:20:00+0000
158139660914197_1335969096464575;hello;22;1006;23;;2017-03-13T09:10:00+0000
158139660914197_1343447365716748;;;204;0;;2017-03-13T08:25:05+0000
158139660914197_1343323712395780;hello;16;1413;1;;2017-03-13T04:50:54+0000
158139660914197_1327841573943994;hello;7;452;3;;2017-03-13T03:10:01+0000
158139660914197_1343191215742363;;;694;0;;2017-03-13T01:39:20+0000
158139660914197_1343184619076356;;;520;5;;2017-03-13T01:28:53+0000
